popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
6,5,0,0,6,2,0,9,0,2,4,3,1,5
9,3,2,0,6,1,0,6,1,3,2,6,2,3
6,3,1,0,6,2,0,9,0,0,5,3,1,4
6,5,0,5,6,2,0,8,0,0,7,4,1,4
6,4,0,0,6,2,1,8,0,1,2,4,1,4
6,5,0,0,6,2,0,9,0,1,1,3,1,5
6,3,1,0,7,2,0,8,0,1,1,3,1,4
7,4,0,4,6,1,0,9,0,1,3,3,1,4
6,2,1,3,6,2,0,8,0,2,5,3,1,4
6,3,1,0,6,2,0,8,0,2,2,5,1,5
6,4,1,0,6,2,1,9,0,1,2,3,1,4
7,5,0,9,6,1,0,9,0,1,1,5,1,5
6,2,1,5,7,1,0,9,2,1,3,5,2,3
7,5,0,0,6,2,0,9,0,1,4,4,1,5
62,7,5,4,9,2,0,1,0,5,3,5,1,4
7,2,1,0,6,2,0,9,2,1,1,8,1,4
7,2,2,0,7,2,0,9,0,0,6,3,1,4
6,3,1,9,7,1,0,9,1,1,5,5,1,4
6,4,1,0,7,2,0,9,4,2,7,4,1,4
8,1,0,8,5,2,0,8,0,3,0,7,1,3
6,5,2,9,6,1,0,8,0,4,4,4,1,4
8,2,0,4,6,1,0,9,0,2,0,2,2,3
7,6,4,7,7,2,0,9,0,0,8,4,1,4
6,3,0,9,6,1,0,9,0,1,4,3,1,4
6,4,3,0,7,2,0,9,8,1,4,4,1,4
6,5,0,4,6,1,0,9,0,1,2,3,1,3
7,4,0,0,6,2,0,8,0,1,1,4,1,4
6,5,1,7,6,2,0,9,0,0,1,3,1,3
6,6,2,0,6,2,0,7,0,2,7,4,1,4
6,2,0,9,6,1,0,9,1,1,1,4,2,3
8,0,0,2,6,2,0,8,8,1,1,2,1,3
6,4,2,8,7,2,0,9,0,3,6,4,1,4
6,2,4,0,7,2,0,9,0,1,6,8,1,3
6,3,1,7,6,2,0,6,0,3,6,9,1,3
6,6,1,9,6,2,1,8,0,5,5,4,1,2
6,4,0,5,7,2,0,9,0,1,2,5,1,4
6,5,0,5,5,2,0,9,0,2,2,4,1,4
6,4,2,5,7,2,0,9,0,1,6,3,1,4
6,5,0,2,6,1,0,9,0,1,5,4,1,3
6,1,2,5,7,2,0,9,1,1,2,3,1,4
5,4,1,5,7,1,0,9,0,4,2,4,1,3
6,3,0,0,5,2,0,7,0,1,1,4,1,4
8,2,0,2,6,1,0,9,0,1,1,4,2,3
6,1,0,4,6,1,0,8,0,1,1,3,1,3
6,2,0,5,5,2,0,9,0,1,4,5,1,3
6,4,0,9,5,1,0,9,0,1,2,3,1,3
8,1,0,6,4,2,0,5,0,1,0,4,2,5
5,4,0,9,6,1,0,9,0,0,2,5,1,3
5,2,0,0,6,1,0,9,0,1,2,6,2,3
7,3,0,0,6,2,0,7,0,2,0,4,1,4
6,4,1,9,6,1,2,7,0,1,1,3,1,2
6,3,0,7,6,2,0,9,0,1,1,4,1,5
7,3,4,0,7,2,0,9,5,0,7,7,2,3
5,1,3,0,8,2,0,9,7,0,7,7,1,4
7,4,0,7,5,2,0,9,0,3,3,5,1,3
6,5,1,8,6,2,0,9,0,1,1,5,1,3
10,2,0,7,5,2,0,8,0,1,0,4,1,4
8,1,1,0,6,1,0,7,3,1,1,2,2,3
6,4,1,0,7,2,0,9,8,0,4,7,1,4
7,3,0,5,6,2,0,8,0,1,3,6,1,3
7,5,2,5,6,2,0,9,0,1,7,4,2,4
15,3,0,7,3,2,0,9,9,2,3,6,1,4
6,3,3,0,8,2,0,9,8,1,5,3,1,4
6,3,1,2,6,1,0,8,0,1,1,2,1,3
9,3,1,5,6,1,0,8,0,3,3,4,1,4
10,2,1,0,6,1,0,6,0,3,2,4,2,3
6,5,1,9,6,1,1,8,0,0,1,4,1,4
6,6,0,7,6,2,0,9,0,0,3,3,1,4
0,5,2,7,6,2,3,8,0,0,0,4,1,4
0,5,4,0,8,1,0,8,0,1,6,4,2,4
0,5,4,2,8,2,0,8,0,2,6,4,2,4
0,3,2,3,6,1,0,9,9,0,4,5,2,4
0,1,0,6,4,2,0,8,2,0,0,3,1,4
0,3,3,5,5,2,0,8,0,2,9,6,1,3
0,1,2,8,6,1,0,9,8,1,5,4,1,3
0,5,3,7,8,1,0,8,0,0,6,4,1,4
0,4,3,3,6,1,0,9,9,2,9,5,1,4
0,2,1,8,5,1,0,9,9,1,9,6,1,4
0,3,1,8,5,1,0,9,9,1,5,5,1,4
0,4,0,6,4,2,0,8,7,1,9,6,1,5
0,2,4,5,7,2,0,8,9,0,8,5,1,4
2,2,1,1,6,2,0,9,0,1,2,3,1,3
0,4,0,1,5,2,0,9,8,1,7,5,1,3
0,2,0,8,3,1,0,9,9,0,3,3,1,4
0,4,2,9,6,2,0,9,9,1,8,4,1,4
0,4,1,0,6,2,2,9,0,3,3,4,1,3
0,3,1,9,6,2,0,9,9,0,4,7,1,4
0,0,0,6,4,2,0,8,3,1,0,7,1,3
0,4,1,4,6,1,0,8,0,3,7,4,1,5
0,2,8,4,7,2,0,9,9,6,8,4,1,4
0,1,0,2,5,2,0,9,8,1,3,3,1,5
0,3,0,8,5,1,0,9,9,0,1,3,2,4
0,2,1,1,5,2,0,9,9,0,3,5,2,4
0,3,1,8,6,1,0,9,8,0,3,6,2,4
0,1,0,1,4,2,0,8,6,0,0,4,1,3
0,3,2,0,6,1,0,9,9,0,3,6,1,3
0,3,0,8,3,1,0,9,9,0,1,6,1,4
0,3,2,9,5,2,0,9,9,1,7,7,1,4
0,2,0,2,5,2,0,9,9,1,5,3,1,4
0,1,0,2,4,2,0,9,9,2,1,3,2,3
0,4,1,6,4,2,0,8,9,3,9,4,1,3
0,3,1,8,5,1,0,9,9,1,7,4,1,4
0,6,2,0,6,2,1,9,0,6,5,3,1,3
4,4,1,3,6,2,0,9,0,3,5,4,2,4
0,3,0,6,4,2,0,8,7,1,7,3,1,4
0,3,0,3,5,1,0,9,9,1,1,4,2,4
0,0,0,3,6,2,0,9,0,1,0,0,1,1
0,5,0,9,4,1,0,8,0,1,3,5,1,5
0,2,0,1,3,2,0,9,8,0,1,3,2,4
0,3,1,3,6,1,0,9,8,1,5,3,1,4
0,3,1,8,5,1,0,9,8,1,5,5,1,3
3,4,1,3,6,2,0,9,0,3,5,2,1,4
0,5,3,0,8,2,0,8,0,1,8,4,2,4
0,0,0,1,5,1,0,7,7,1,2,3,1,3
0,6,2,9,7,1,0,9,0,4,5,4,1,4
0,3,0,1,5,1,0,9,5,1,1,3,1,4
0,3,0,1,5,2,0,9,9,1,6,4,1,4
0,5,0,5,6,2,0,8,0,2,8,5,1,2
0,2,1,0,5,1,0,9,9,1,2,5,1,4
0,2,5,5,6,2,0,9,9,1,9,4,1,3
0,2,0,9,6,1,0,9,0,1,1,5,1,3
0,2,3,9,6,2,0,9,9,1,7,4,1,4
0,6,1,0,6,2,1,9,0,1,4,5,1,3
0,1,0,3,5,1,0,8,5,3,4,5,1,4
0,3,2,0,6,1,0,9,9,1,7,3,1,4
0,3,0,3,5,1,0,9,8,0,2,3,1,4
0,3,0,0,4,1,0,9,9,1,5,2,1,4
0,2,4,0,5,2,0,9,8,2,9,4,1,3
0,5,2,3,6,1,0,9,8,1,8,4,1,4
0,2,2,5,6,2,0,9,6,0,7,5,1,4
0,4,3,0,6,1,0,9,8,1,8,5,1,4
0,6,2,5,6,2,3,8,0,2,8,2,1,3
0,2,0,1,4,2,0,9,9,1,5,6,1,4
0,2,0,1,5,2,0,9,2,1,6,3,1,4
0,4,0,1,4,1,0,8,9,3,7,4,1,4
0,3,1,5,6,2,0,8,3,1,4,5,1,4
0,3,3,6,6,1,0,9,9,1,9,5,1,4
0,3,0,2,4,2,0,9,8,0,1,8,1,4
0,3,2,0,6,1,0,9,8,1,9,5,1,2
2,4,0,7,5,2,0,9,0,1,2,4,1,5
0,4,0,9,6,2,0,9,0,2,3,6,1,4
3,1,0,9,5,1,0,9,0,1,3,3,1,3
0,3,2,1,5,2,0,9,9,1,9,5,1,4
0,2,0,6,4,2,0,8,8,4,5,5,1,5
0,4,3,5,6,2,0,9,8,1,9,6,1,3
0,5,1,7,6,2,1,9,0,3,6,2,1,4
0,2,1,1,5,2,0,9,8,0,8,5,1,5
0,1,0,1,3,2,0,9,9,0,2,3,1,4
0,5,1,0,6,2,3,8,0,8,5,5,1,3
0,5,1,0,6,1,2,9,0,1,3,6,1,4
0,4,0,0,4,2,0,9,8,1,9,5,1,4
63,9,7,7,9,1,4,1,0,1,6,3,1,4
68,5,7,4,10,1,1,4,0,0,3,5,1,4
61,4,7,0,9,1,1,1,0,1,4,4,2,4
71,6,7,9,9,2,1,0,0,1,2,4,1,4
63,4,5,7,9,1,0,3,0,1,2,4,1,3
65,3,0,6,5,2,0,9,9,0,1,4,1,4
52,4,6,5,9,1,0,0,0,2,3,3,1,4
68,7,7,2,9,2,0,0,0,1,3,4,1,4
61,5,2,1,7,2,0,7,0,3,6,5,1,3
65,6,6,5,9,2,2,3,0,3,1,9,1,4
57,7,7,0,9,2,0,0,0,0,9,5,1,4
66,5,8,7,9,2,0,3,0,0,1,4,1,3
65,7,5,6,9,2,0,0,0,1,2,4,1,4
66,5,8,6,10,1,0,0,0,1,3,4,1,4
62,4,8,1,10,2,0,0,0,0,2,7,1,4
55,7,9,6,10,2,3,0,0,3,6,4,1,4
61,8,2,0,9,2,0,8,0,0,4,3,1,4
69,7,7,0,9,2,1,0,0,0,6,8,1,4
58,4,4,6,9,2,0,1,0,1,2,4,1,2
64,8,8,7,9,1,0,0,0,1,4,5,1,4
65,3,0,2,5,1,0,9,9,1,3,5,1,4
69,7,8,6,10,2,0,0,0,1,6,5,1,4
53,7,5,1,9,1,0,3,0,2,4,4,1,3
62,4,6,8,9,1,0,0,0,0,1,4,1,4
25,4,9,3,9,2,0,0,0,9,2,5,1,4
57,5,6,0,9,2,0,0,0,0,4,6,1,4
68,5,7,0,10,2,0,0,0,3,5,4,1,4
25,4,8,9,9,2,0,0,0,9,4,4,1,4
24,1,9,7,9,2,1,0,0,5,4,3,1,4
66,9,6,0,9,2,1,4,0,0,3,5,1,4
64,2,0,0,5,2,0,9,9,1,3,7,1,4
70,8,7,9,9,2,1,1,0,0,5,4,1,4
64,8,8,5,9,1,0,0,0,0,6,5,1,4
63,1,0,1,5,2,0,9,9,0,0,6,1,3
65,3,0,8,6,1,0,9,9,1,0,3,1,2
63,4,2,1,7,2,0,9,0,0,3,6,1,4
61,6,8,6,10,2,2,1,0,4,1,4,1,4
64,6,9,6,10,1,0,0,4,1,3,5,1,4
58,7,6,0,9,1,3,0,0,1,7,7,1,4
58,4,9,1,10,2,0,0,0,2,5,8,1,4
58,5,1,8,7,1,0,9,0,1,2,6,1,4
20,4,9,5,9,2,0,0,0,8,3,5,1,4
20,3,7,7,9,2,0,4,0,4,2,6,1,4
64,4,0,6,7,2,0,9,0,1,1,4,1,3
59,8,7,6,10,2,2,2,0,3,5,3,1,4
19,2,9,9,9,1,1,0,0,3,2,4,1,4
19,5,8,5,9,2,0,1,0,7,3,5,2,4
18,5,9,5,9,2,0,0,0,9,5,6,1,4
57,4,1,3,7,2,0,9,0,2,1,6,1,4
59,6,7,9,9,2,0,0,0,1,6,5,1,4
18,5,9,9,9,1,0,1,0,5,2,5,1,4
58,3,7,3,9,1,0,3,0,1,4,9,1,4
17,2,7,7,9,2,0,2,0,9,4,6,1,3
17,2,9,6,9,2,1,0,6,9,2,5,4,4
75,5,5,5,9,2,0,1,0,1,3,5,1,4
53,6,6,7,9,2,0,3,0,1,9,4,1,3
17,4,9,5,9,2,0,0,0,7,6,6,1,4
59,8,5,7,9,2,0,0,0,0,4,4,1,4
17,3,9,0,10,2,1,0,0,8,4,4,1,4
17,5,8,5,9,2,0,0,0,5,6,5,1,4
16,4,7,0,9,2,0,3,0,4,2,6,1,4
60,7,8,1,10,1,0,0,0,2,7,6,1,4
63,5,8,8,9,1,1,0,0,2,5,8,1,4
15,3,9,0,9,2,0,0,0,8,4,4,1,4
15,2,9,5,9,2,0,0,0,9,3,4,2,4
63,5,4,0,9,2,3,2,0,1,3,6,1,4
25,5,2,6,7,2,0,8,0,0,4,3,2,4
71,6,7,8,9,2,0,2,0,0,5,8,1,4
62,5,4,7,8,2,0,7,0,1,1,7,1,4
62,4,4,4,9,2,0,7,0,0,7,3,1,4
66,6,7,5,9,1,0,0,0,2,3,5,1,4
70,8,8,4,9,2,1,1,0,0,5,4,1,4
61,6,6,3,9,2,0,0,0,2,2,3,1,4
61,7,5,3,9,1,0,1,0,1,1,3,1,4
62,5,8,8,9,1,0,0,0,0,6,3,1,4
60,7,6,5,9,1,1,0,0,1,2,7,1,4
65,2,0,5,5,2,0,9,9,0,2,3,1,4
61,5,9,0,10,1,1,0,0,4,7,4,1,4
58,6,7,0,9,2,0,0,0,1,6,6,1,4
59,5,7,9,9,2,0,0,0,1,3,4,1,4
60,7,5,1,9,2,0,0,0,2,4,3,1,2
73,5,9,5,9,1,0,0,0,0,7,5,1,4
59,7,5,4,9,2,0,1,0,0,1,4,1,4
59,9,4,7,8,2,1,5,0,1,2,5,1,4
64,7,8,0,10,2,0,0,0,1,4,5,1,4
58,5,6,8,9,1,0,0,0,2,4,6,1,4
55,4,5,3,9,1,1,2,0,5,3,5,1,4
59,4,5,7,9,2,0,2,0,1,2,5,1,3
60,3,3,3,8,2,0,8,0,3,5,3,1,4
59,8,6,7,9,1,0,2,0,1,3,5,1,4
59,8,5,0,9,2,3,0,0,0,3,6,1,4
64,2,0,4,5,2,0,9,8,1,0,2,1,3
64,9,6,0,10,1,0,2,0,1,8,5,1,4
59,7,6,9,9,1,3,1,0,1,4,3,1,4
60,7,5,5,7,1,7,0,0,0,2,4,1,5
58,6,6,7,9,2,1,1,0,2,4,4,1,4
68,6,3,0,8,1,0,8,0,1,4,4,1,4
58,9,4,5,9,1,4,0,0,1,3,3,1,4
60,8,6,4,9,2,0,1,0,1,7,6,1,4
67,7,5,0,9,2,0,1,0,0,4,8,1,4
69,5,3,8,9,1,0,8,0,1,5,3,1,4
69,4,6,5,9,1,0,0,0,1,0,5,1,4
58,7,7,4,9,1,1,2,5,0,6,7,1,4
59,6,7,3,9,1,3,5,0,6,2,6,1,4
59,6,6,5,9,2,0,1,0,1,3,4,1,4
60,6,4,0,9,2,0,4,0,3,6,4,1,4
69,6,5,0,9,1,0,0,0,2,3,4,1,4
62,6,4,6,9,2,1,7,0,1,2,3,1,4
62,7,8,9,9,2,0,3,0,1,8,5,1,4
65,1,0,0,5,1,0,9,8,1,0,3,1,4
60,8,6,5,9,2,2,5,0,0,6,4,1,4
61,4,6,6,9,1,0,0,0,1,2,4,1,4
77,7,7,0,9,2,3,3,0,0,7,7,1,4
63,3,2,5,9,2,0,8,0,2,4,8,1,3
64,5,0,1,5,2,0,9,9,1,3,2,1,4
60,8,3,9,9,1,0,5,0,1,8,4,1,4
0,6,8,3,9,1,0,0,0,1,7,5,1,4
62,8,6,9,10,1,2,1,0,1,4,3,1,4
61,2,4,0,8,2,0,0,0,4,2,3,1,4
64,7,1,1,7,2,0,9,9,1,2,3,1,3
61,6,4,0,9,1,0,8,0,1,4,5,1,4
61,7,3,2,8,2,0,6,0,1,3,4,1,4
62,9,6,9,9,1,2,0,0,1,7,4,1,4
63,7,8,9,9,2,0,0,0,2,5,5,1,4
66,6,5,3,10,1,0,5,0,2,7,7,1,4
58,5,5,3,9,1,1,4,0,5,5,6,1,4
59,5,7,2,10,2,0,2,0,2,1,5,1,4
67,7,8,9,10,1,0,0,0,0,8,6,1,4
58,8,5,5,9,1,1,0,0,1,1,4,1,4
59,4,6,6,9,1,0,4,0,3,1,4,1,4
58,5,6,0,9,2,0,0,0,0,3,3,1,4
60,5,6,0,9,1,1,5,0,1,1,4,1,4
58,8,6,0,9,2,2,1,0,3,4,6,1,4
57,6,4,0,9,2,0,1,0,2,1,5,1,4
62,4,8,3,9,1,1,0,0,0,3,3,1,4
59,6,5,4,9,2,0,7,0,3,2,4,1,4
75,5,7,0,10,1,2,3,0,2,5,8,1,4
63,6,4,8,9,2,0,2,0,1,4,6,1,4
59,7,6,0,9,2,3,0,0,1,4,7,1,4
65,2,0,8,5,1,0,9,8,1,1,3,1,4
59,5,8,5,10,1,1,0,0,3,2,8,1,4
60,6,9,5,10,2,0,1,0,1,6,3,1,4
61,6,7,6,9,1,0,2,0,1,2,7,1,4
59,7,6,2,9,1,0,6,0,2,9,5,1,4
66,3,1,5,6,1,0,9,9,1,2,5,1,4
65,6,7,6,8,2,0,0,0,4,6,4,1,4
59,6,7,9,9,1,1,1,0,2,6,7,1,3
69,8,7,8,9,2,0,0,0,0,7,4,1,4
64,5,2,6,6,2,0,9,9,1,1,6,1,4
60,6,7,3,10,2,0,3,0,1,8,5,1,4
59,7,7,4,9,1,0,2,0,0,9,3,1,4
58,6,9,1,9,2,0,0,0,3,6,4,1,4
63,5,7,7,9,2,0,0,0,0,6,7,1,4
58,5,5,2,9,1,2,0,0,1,6,3,1,4
59,5,8,1,9,2,0,0,0,5,8,8,1,4
60,6,7,6,9,2,3,1,0,1,9,4,1,4
67,5,4,9,8,2,0,6,0,1,1,3,1,4
65,4,0,2,6,2,0,9,9,1,0,3,1,3
58,8,7,6,9,2,1,1,0,1,7,5,1,4
64,5,0,7,6,1,0,9,9,1,7,3,1,3
57,5,8,6,10,2,0,0,0,1,6,6,1,4
59,3,9,9,9,2,0,0,0,1,4,4,1,3
63,6,6,0,10,2,1,0,0,1,4,3,1,4
59,8,6,0,9,2,2,0,0,3,7,5,1,4
62,7,7,5,9,1,0,0,0,1,9,4,1,4
60,5,4,5,9,1,1,6,0,0,3,3,1,4
58,9,5,9,9,2,5,0,0,0,7,6,1,4
61,5,7,8,10,1,0,0,0,2,3,7,1,4
62,8,6,0,9,2,0,3,9,0,1,5,1,4
58,5,7,6,9,2,0,3,0,1,1,3,1,4
60,9,5,0,9,2,1,0,0,1,1,6,1,4
71,6,7,0,9,2,1,0,0,0,4,8,1,4
62,5,8,1,9,2,0,0,0,5,3,5,1,4
59,8,5,4,9,1,2,2,0,1,5,5,1,4
63,4,0,8,4,2,0,9,9,1,5,4,1,4
60,5,1,8,8,2,0,9,0,2,4,6,1,4
59,7,6,7,9,2,3,3,0,1,6,6,1,4
61,5,9,0,10,2,1,0,0,6,2,4,1,4
58,8,7,4,9,1,4,0,0,1,8,8,1,4
62,6,8,9,9,1,1,0,0,0,2,5,1,4
59,6,5,4,9,1,0,0,0,2,1,4,1,4
72,7,6,3,9,2,2,5,0,2,6,8,1,4
66,7,4,1,9,2,0,2,0,1,7,6,1,4
60,4,6,1,9,2,0,2,0,2,1,6,1,4
61,8,6,1,9,2,0,0,0,0,3,6,1,4
63,5,5,2,10,2,0,4,0,0,7,7,1,4
66,5,8,1,9,2,0,0,0,1,3,5,1,4
59,6,5,9,9,1,0,1,0,0,4,6,1,4
59,8,6,1,9,2,2,2,0,1,6,6,1,4
63,7,0,0,6,2,0,9,9,0,5,4,1,3
67,7,8,9,10,1,0,3,0,5,9,4,1,4
66,4,5,6,9,2,0,3,0,2,2,5,1,4
74,7,6,7,9,2,0,3,0,1,6,7,1,4
65,4,8,1,9,2,1,0,0,4,4,3,1,4
64,5,9,1,10,2,0,0,0,1,4,5,1,4
63,6,0,0,6,2,0,9,9,1,2,3,1,4
63,4,0,7,5,1,0,9,9,0,2,3,1,3
60,8,3,0,7,1,4,1,0,3,5,6,1,4
47,5,5,0,9,2,0,5,0,2,9,5,1,2
61,8,5,5,9,2,0,4,0,1,8,4,1,4
62,6,6,9,9,1,3,0,0,7,3,4,1,4
62,5,5,9,8,2,0,2,0,2,5,6,1,4
53,3,6,0,9,2,1,0,0,1,3,9,1,3
64,4,0,7,5,1,0,9,8,0,0,3,1,4
59,5,6,1,9,2,0,0,0,1,4,3,1,4
64,2,0,0,4,1,0,9,9,1,1,3,1,4
63,6,1,0,7,2,0,9,8,1,4,3,1,4
59,8,5,9,9,2,1,0,0,1,4,8,1,4
61,5,9,0,9,1,2,0,0,1,4,4,1,4
59,9,4,1,9,2,1,0,0,0,5,6,1,4
52,7,7,9,9,1,0,5,0,2,7,5,1,3
62,4,2,9,8,2,0,9,0,1,2,5,1,4
63,3,0,0,4,2,0,9,9,1,0,2,1,5
61,7,6,8,9,2,3,6,0,1,4,5,1,4
0,6,9,1,9,2,0,0,0,3,9,6,1,3
0,3,5,0,9,2,0,1,0,1,4,4,1,4
0,5,8,6,9,2,0,0,0,0,9,7,1,4
0,2,4,0,9,2,0,0,0,1,0,2,1,4
0,6,9,4,9,1,0,0,0,0,7,6,1,4
62,5,6,4,9,2,0,3,0,1,4,3,1,4
59,7,6,7,9,1,1,3,0,1,5,6,1,4
58,5,7,9,9,2,0,0,0,1,4,6,1,4
34,8,4,4,7,1,4,5,0,1,8,7,1,4
62,5,7,0,9,1,1,0,0,0,5,6,1,4
0,3,9,9,10,2,0,0,0,2,4,4,1,4
59,5,4,7,9,1,2,3,0,1,4,6,1,4
61,4,2,7,8,1,0,9,0,1,3,7,1,4
62,8,5,8,8,1,3,2,0,1,3,5,1,4
60,4,4,0,8,2,0,4,0,1,2,5,1,4
71,7,6,0,8,2,0,2,0,0,8,4,1,4
58,3,9,3,10,2,0,0,0,2,3,7,1,3
63,5,6,0,9,2,0,8,0,1,5,5,1,3
58,4,7,0,9,1,3,1,0,1,3,3,1,4
59,7,5,3,9,1,0,2,0,1,1,6,1,4
61,4,5,6,9,2,0,0,0,2,0,4,1,4
61,6,5,7,9,2,0,1,0,3,3,3,1,4
65,5,0,9,6,2,1,9,9,1,2,3,1,4
62,4,9,0,9,1,0,0,0,1,2,6,1,3
44,7,9,0,10,1,0,1,0,0,2,5,1,4
56,6,6,0,9,2,0,0,0,1,6,5,1,4
58,7,5,7,9,2,5,3,0,4,3,7,1,4
65,6,8,9,9,2,0,0,0,4,3,5,1,4
69,7,6,5,9,2,2,3,0,0,4,7,1,4
61,8,7,8,9,1,0,0,2,1,9,5,1,4
5,9,7,5,9,1,2,1,0,1,7,5,1,4
59,7,5,1,9,2,0,0,0,1,3,6,1,4
67,6,8,0,10,1,0,0,0,1,5,7,1,4
59,6,4,5,8,2,0,1,0,1,5,6,1,4
60,5,5,0,9,2,2,4,0,1,2,5,1,4
72,7,6,1,9,2,0,0,0,0,6,4,1,4
62,3,5,6,9,1,1,2,0,1,0,3,1,4
54,5,8,0,9,2,0,1,9,6,5,5,1,4
59,8,8,8,9,2,0,1,0,1,1,5,1,4
62,6,4,0,8,1,0,9,0,2,2,5,1,4
59,4,6,1,9,2,0,0,0,1,1,4,1,4
64,6,8,0,9,2,0,0,8,1,4,6,1,2
65,9,5,1,9,2,2,0,0,1,4,4,1,4
66,6,5,0,9,2,0,0,0,0,4,4,1,4
69,6,6,6,10,1,2,2,0,1,5,8,1,4
59,9,6,5,9,1,1,5,0,0,6,4,1,4
60,7,4,2,9,2,1,6,0,2,4,3,1,4
59,6,6,4,9,2,1,1,0,1,4,7,1,4
65,4,0,1,6,2,0,7,8,1,1,6,1,3
60,9,6,6,9,2,3,0,0,1,5,4,1,4
59,9,6,8,9,2,3,0,0,0,4,6,1,4
58,7,8,9,10,1,3,5,0,2,6,4,1,4
62,6,6,6,9,1,1,2,0,1,2,5,1,4
64,9,7,6,9,1,1,0,0,3,5,5,1,4
0,5,7,4,10,2,3,0,0,1,7,3,1,4
0,6,7,7,9,2,2,2,0,0,6,5,1,5
51,5,6,8,9,1,1,4,0,0,7,6,1,4
56,6,6,6,9,2,0,0,0,0,4,5,1,4
57,8,9,0,10,1,2,0,0,1,7,5,1,4
57,6,6,6,9,2,0,0,0,1,8,6,1,4
59,2,0,8,5,1,0,9,0,0,0,6,2,4
63,5,2,5,8,2,0,7,8,0,1,4,1,4
64,3,0,9,6,1,0,9,9,1,3,6,1,4
60,7,6,8,9,1,1,5,0,0,7,4,1,4
60,8,7,0,9,2,1,0,0,1,4,5,1,4
61,8,6,9,9,1,0,2,0,2,6,5,1,4
62,6,7,0,9,2,2,5,0,1,5,6,1,4
59,7,4,0,9,2,0,4,0,2,7,4,1,4
59,4,8,3,9,2,0,0,0,2,6,3,1,3
52,7,7,9,9,1,0,4,0,2,9,4,1,4
61,7,5,9,9,1,0,1,0,3,3,5,1,4
63,8,6,9,9,1,0,2,0,1,9,5,1,4
58,5,8,4,10,2,0,6,0,1,5,3,1,4
60,6,3,6,9,1,0,7,0,1,3,6,1,4
67,6,8,5,9,1,0,0,0,3,6,4,1,4
62,6,6,9,8,1,0,1,0,0,5,5,1,4
60,8,3,0,9,2,1,6,8,0,4,3,1,4
69,6,8,0,9,2,0,0,0,0,7,5,1,4
59,8,5,2,9,2,0,2,0,1,5,5,1,4
54,3,9,6,10,2,0,0,0,1,2,7,1,4
57,5,7,0,10,2,0,2,0,1,4,5,1,4
57,8,6,0,9,2,2,0,0,2,2,5,1,4
64,5,1,1,8,1,0,9,0,1,2,3,1,4
62,6,8,5,10,1,2,3,0,4,6,7,1,4
59,5,7,6,10,2,0,0,0,1,2,6,1,4
62,6,6,0,9,2,1,0,0,1,1,6,1,4
60,6,6,0,9,2,2,0,0,1,3,4,1,4
63,3,0,7,6,1,0,9,9,0,2,3,1,4
0,7,8,7,10,2,2,1,0,1,7,7,1,4
0,7,7,0,9,1,3,1,0,1,7,6,1,4
64,7,9,6,9,2,0,3,5,3,7,8,1,4
61,5,8,3,9,1,0,0,0,0,1,5,1,4
0,5,9,3,9,2,2,6,0,0,6,7,1,4
0,6,7,6,9,2,0,1,0,0,7,5,1,4
61,8,8,4,9,2,1,2,0,0,7,7,1,4
0,2,0,7,7,2,0,9,9,0,0,5,2,4
60,7,9,0,10,2,0,0,0,0,2,4,1,4
59,5,6,3,9,2,0,1,0,1,2,3,1,4
59,6,8,6,9,2,0,1,0,3,5,6,1,4
68,5,4,2,9,2,0,4,0,1,3,7,1,4
62,6,6,3,9,2,0,1,0,1,5,3,1,4
0,6,8,1,10,2,0,0,0,3,3,6,1,4
67,2,1,0,8,1,0,9,0,0,1,2,1,4
63,0,0,6,5,1,0,9,9,1,0,0,1,1
0,4,8,4,10,2,2,0,0,1,6,8,1,4
78,6,7,8,9,1,0,2,0,2,5,5,1,4
66,7,9,8,9,1,0,0,1,0,4,5,1,4
59,7,4,2,8,2,4,3,0,4,8,5,1,2
65,9,5,9,9,2,1,0,0,0,7,6,1,4
61,7,4,7,9,2,0,7,0,1,5,3,1,4
77,6,5,4,9,2,0,2,0,1,7,3,1,3
64,7,7,1,9,2,0,1,0,0,9,6,1,4
67,7,5,8,9,2,2,4,0,0,6,4,1,4
60,5,7,5,9,2,0,3,0,8,6,7,1,4
59,5,4,0,9,2,0,0,0,0,3,5,1,4
68,7,9,6,10,2,0,0,0,4,8,5,1,4
59,6,4,2,8,1,4,8,0,1,5,8,1,4
64,7,1,7,8,1,0,7,0,1,2,3,1,4
61,5,4,0,8,2,0,6,8,0,2,5,1,4
60,6,5,3,8,1,1,2,0,1,2,3,1,4
60,7,4,0,9,2,2,1,0,0,5,4,1,4
60,5,8,4,10,2,0,0,0,2,6,4,1,4
57,4,6,6,8,2,3,1,0,3,5,6,1,4
58,8,5,0,9,2,2,0,0,1,5,5,1,4
67,7,7,5,9,1,0,1,0,1,7,6,2,4
63,9,4,0,9,1,0,1,9,1,6,6,1,4
64,5,8,0,9,1,0,0,0,1,8,6,1,4
63,4,0,3,6,1,0,9,9,0,3,3,1,5
60,2,3,7,9,2,0,0,0,1,0,6,2,3
66,5,9,0,10,2,1,2,0,1,6,6,1,5
59,8,3,1,9,2,2,0,0,1,3,6,1,4
63,3,0,1,5,1,0,9,9,1,5,7,1,4
